run,model,dish,path,terms,catalog_hits,free_text,hit_rate,rejected,seconds,error,source_recipe,phoenix_project,measured_at
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Risotto,chefkoch,7,2,5,0.286,0,27.8,,Risotto alla milanese,Zettel Eval Nemotron,2026-08-30 00:13:47
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Lasagne,chefkoch,7,0,7,0.000,0,24.7,,Vegetarische Spinat-Gemüse-Lasagne mit Tomatensoße,Zettel Eval Nemotron,2026-08-30 00:13:45
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Lauchkuchen,chefkoch,6,0,6,0.000,0,18.4,,Lauchkuchen vom Blech,Zettel Eval Nemotron,2026-08-30 00:13:40
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Gefüllte Paprika,chefkoch,3,2,1,0.667,0,17.4,,Gefüllte Paprika nach Uroma Susanne,Zettel Eval Nemotron,2026-08-30 00:13:38
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Toast Hawaii,chefkoch,4,0,4,0.000,0,60.5,,Hawaii Toast,Zettel Eval Nemotron,2026-08-30 00:13:31
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Petersilienpesto,chefkoch,7,0,7,0.000,0,16.3,,Petersilien-Pesto,Zettel Eval Nemotron,2026-08-30 00:13:28
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Spargel mit Sauce Hollandaise,chefkoch,12,0,12,0.000,0,43.1,,"Spargel mit Sauce Hollandaise, gebratenem Schweinefilet und Kartoffelgratin",Zettel Eval Nemotron,2026-08-30 00:13:20
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Knoblauchsuppe,chefkoch,6,0,6,0.000,0,12.7,,Knoblauchsuppe mit Parmesan,Zettel Eval Nemotron,2026-08-30 00:13:15
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Marmorkuchen,chefkoch,5,0,5,0.000,0,39.9,,Marmor-Gugelhupf,Zettel Eval Nemotron,2026-08-30 00:13:07
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Zwetschgendatschi,chefkoch,12,0,12,0.000,0,17.6,,Zwetschgendatschi mit Butterstreuseln,Zettel Eval Nemotron,2026-08-30 00:12:57
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Waffeln,chefkoch,4,0,4,0.000,0,23.5,,Geheimes Waffelrezept,Zettel Eval Nemotron,2026-08-30 00:12:56
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Pizzateig,chefkoch,7,0,7,0.000,0,13.9,,Knusprig dünne Pizza mit Chorizo und Mozzarella,Zettel Eval Nemotron,2026-08-30 00:12:53
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Käsekuchen,chefkoch,1,1,0,1.000,0,43.7,,Russischer Zupfkuchen,Zettel Eval Nemotron,2026-08-30 00:12:47
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Apfelkuchen,chefkoch,6,0,6,0.000,0,54.2,,Apfelkuchen mit Streuseln,Zettel Eval Nemotron,2026-08-30 00:12:44
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Ofengemüse mit Feta,chefkoch,2,2,0,1.000,0,18.0,,Mediterranes Ofengemüse,Zettel Eval Nemotron,2026-08-30 00:12:39
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Chili sin Carne,chefkoch,8,0,8,0.000,0,60.9,,"Vegetarisch-veganes Chili sin Carne ""SuperNova""",Zettel Eval Nemotron,2026-08-30 00:12:39
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Falafel,chefkoch,3,3,0,1.000,0,19.2,,Hummus bi Tahina,Zettel Eval Nemotron,2026-08-30 00:12:34
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Linsenbolognese,chefkoch,7,0,7,0.000,0,17.2,,Rote Linsen-Bolognese,Zettel Eval Nemotron,2026-08-30 00:12:27
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Kichererbsencurry,chefkoch,1,1,0,1.000,0,23.9,,Kichererbsen-Curry Chana Masala,Zettel Eval Nemotron,2026-08-30 00:12:23
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Gemüselasagne,chefkoch,10,0,10,0.000,0,23.6,,Vegetarische Spinat-Gemüse-Lasagne mit Tomatensoße,Zettel Eval Nemotron,2026-08-30 00:12:15
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Okonomiyaki,chefkoch,6,0,6,0.000,0,41.2,,Okonomiyaki Osaka-Style,Zettel Eval Nemotron,2026-08-30 00:12:15
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Massaman Curry,chefkoch,7,0,7,0.000,0,14.0,,Annas Massaman-Curry,Zettel Eval Nemotron,2026-08-30 00:12:09
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Tom Kha Gai,chefkoch,9,4,5,0.444,0,22.7,,Tom Kha Gai - die berühmte Hühnersuppe mit Kokosmilch und Galgant,Zettel Eval Nemotron,2026-08-30 00:12:04
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Ramen,chefkoch,15,0,15,0.000,0,31.5,,Ramen – Japanische Nudelsuppe mit Hühnerbrühe und Schweinefilet,Zettel Eval Nemotron,2026-08-30 00:12:02
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Pad Thai,chefkoch,12,0,12,0.000,0,16.7,,Pad Thai,Zettel Eval Nemotron,2026-08-30 00:11:58
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Bibimbap,chefkoch,3,3,0,1.000,0,18.7,,Bibimbap nach Art des Hauses,Zettel Eval Nemotron,2026-08-30 00:11:56
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Pho Bo,chefkoch,19,0,19,0.000,0,46.1,,Pho Bo - Vietnamesische Rindfleischsuppe,Zettel Eval Nemotron,2026-08-30 00:11:53
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Tortilla Espanola,chefkoch,4,0,4,0.000,1,12.4,,Tortilla Espanola,Zettel Eval Nemotron,2026-08-30 00:11:50
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Quiche Lorraine,chefkoch,2,2,0,1.000,0,17.6,,Majas Quiche Lorraine in verschiedenen Variationen,Zettel Eval Nemotron,2026-08-30 00:11:46
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Paella,chefkoch,1,1,0,1.000,0,23.7,,Paella mit Meeresfrüchten,Zettel Eval Nemotron,2026-08-30 00:11:45
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Shakshuka,chefkoch,7,0,7,0.000,0,20.1,,Shakshuka,Zettel Eval Nemotron,2026-08-30 00:11:32
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Gnocchi mit Salbeibutter,chefkoch,5,0,5,0.000,0,29.1,,Selbstgemachte Gnocchi in Salbei-Butter,Zettel Eval Nemotron,2026-08-30 00:11:29
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Moussaka,chefkoch,8,0,8,0.000,0,26.9,,Moussaka,Zettel Eval Nemotron,2026-08-30 00:11:29
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Chili con Carne,chefkoch,2,2,0,1.000,0,18.1,,Chili con Carne à la Benjo,Zettel Eval Nemotron,2026-08-30 00:11:27
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Rotkohl,chefkoch,11,0,11,0.000,0,21.6,,"Blaukraut oder Rotkohl, klassisch",Zettel Eval Nemotron,2026-08-30 00:11:24
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Sauerbraten,chefkoch,1,1,0,1.000,0,13.8,,Rindsschmorbraten mit Essig und Rahm,Zettel Eval Nemotron,2026-08-30 00:11:18
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Königsberger Klopse,chefkoch,6,0,6,0.000,0,22.6,,Königsberger Klopse,Zettel Eval Nemotron,2026-08-30 00:11:06
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Semmelknödel,chefkoch,3,0,3,0.000,0,12.5,,Serviettenknödel,Zettel Eval Nemotron,2026-08-30 00:11:06
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Maultaschen,chefkoch,3,2,1,0.667,0,18.1,,Überbackene Maultaschen,Zettel Eval Nemotron,2026-08-30 00:11:06
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Grünkohl mit Pinkel,chefkoch,5,0,5,0.000,0,20.7,,Grünkohl mit Pinkel nach Ammerländer Art,Zettel Eval Nemotron,2026-08-30 00:11:06
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Frikadellen,chefkoch,9,1,8,0.111,0,23.0,,Omas beste Frikadellen,Zettel Eval Nemotron,2026-08-30 00:11:06
2026-08-30-nemotron-nano-8b,Llama-3.1-Nemotron-Nano-8B,Rouladen,chefkoch,4,2,2,0.500,1,43.7,,Rinderrouladen klassisch,Zettel Eval Nemotron,2026-08-30 00:11:06
